file,Rg,Dmax
OUT16_1_56000,17.6982,55.3628
OUT18_1_56000,18.4159,56.1564
OUT20_1_53000,19.9216,58.5182
OUT17_1_56000,17.8113,58.3905
OUT22_1_49500,21.4959,69.3114
OUT19_1_55500,19.6095,57.8691
OUT16_1_56500,17.6228,55.3324
OUT21_1_51000,21.1658,64.7044
OUT18_1_56500,18.4569,56.2402
OUT20_1_53500,20.0697,59.1179
OUT17_1_56500,17.8345,58.0606
OUT19_1_56000,19.7153,58.2165
OUT22_1_50000,21.3324,69.2973
OUT16_1_57000,17.6516,55.5022
OUT21_1_51500,21.2142,64.799
OUT18_1_57000,18.4562,56.1253
OUT20_1_54000,20.1995,59.765
OUT17_1_57000,17.8021,57.5827
OUT19_1_56500,19.8145,58.6191
OUT16_1_57500,17.6925,55.6886
OUT22_1_50500,21.1749,67.5592
OUT21_1_52000,21.2908,64.8458
OUT18_1_57500,18.4977,56.1893
OUT17_1_57500,17.7084,57.1989
OUT20_1_54500,20.3189,60.6032
OUT19_1_57000,19.8755,58.9118
OUT16_1_58000,17.6542,55.8146
OUT22_1_51000,21.1472,68.3067
OUT18_1_58000,18.5761,56.3789
OUT21_1_52500,21.3125,64.8362
OUT17_1_58000,17.6125,56.8407
OUT20_1_55000,20.4228,61.4137
OUT16_1_58500,17.6165,55.7824
OUT19_1_57500,19.967,59.1796
OUT18_1_58500,18.5595,56.6256
OUT22_1_51500,21.1281,67.3112
OUT21_1_53000,21.3747,64.6536
OUT17_1_58500,17.496,56.4394
OUT20_1_55500,20.5635,62.1278
OUT16_1_59000,17.5499,55.4816
OUT19_1_58000,19.9475,59.3612
OUT18_1_59000,18.4915,56.814
OUT22_1_52000,21.1124,66.7223
OUT21_1_53500,21.3711,64.3187
OUT17_1_59000,17.4658,55.9485
OUT16_1_59500,17.4753,55.1558
OUT20_1_56000,20.7248,62.8351
OUT19_1_58500,19.9036,59.4968
OUT18_1_59500,18.4333,57.0057
OUT22_1_52500,21.0855,68.5867
OUT21_1_54000,21.3168,63.9462
OUT17_1_59500,17.5128,55.3895
OUT16_1_60000,17.4389,54.8543
OUT19_1_59000,19.8728,59.5419
OUT20_1_56500,20.7753,63.3173
OUT18_1_60000,18.4584,57.0827
OUT22_1_53000,21.1439,67.4723
OUT17_1_60000,17.487,54.9197
OUT21_1_54500,21.2077,63.4518
OUT16_1_60500,17.4774,54.5832
OUT19_1_59500,19.7868,59.5618
OUT20_1_57000,20.8535,63.7375
OUT18_1_60500,18.4503,56.9279
OUT17_1_60500,17.4476,54.4995
OUT22_1_53500,21.2186,68.7191
OUT16_1_61000,17.4978,54.3787
OUT21_1_55000,21.0609,62.8002
OUT19_1_60000,19.7084,59.5275
OUT20_1_57500,20.883,64.2123
OUT18_1_61000,18.3783,56.8159
