file,Rg,Dmax
OUT32_1_47500,31.973,86.0008
OUT33_1_45000,32.4732,93.1511
OUT34_1_44000,33.2283,94.127
OUT31_1_47000,30.6229,88.4758
OUT39_1_41500,38.8192,116.448
OUT30_1_47000,29.1952,93.2885
OUT35_1_46000,35.0028,97.0613
OUT32_1_48000,32.0912,86.0464
OUT33_1_45500,32.4124,93.3452
OUT37_1_42000,37.0553,113.131
OUT36_1_43000,35.7197,108.543
OUT40_1_42500,40.2403,111.876
OUT31_1_47500,30.5894,88.0873
OUT38_1_44000,38.8066,113.522
OUT34_1_44500,33.1865,95.5697
OUT39_1_42000,38.9975,116.815
OUT30_1_47500,29.3962,95.2918
OUT32_1_48500,32.1536,85.9414
OUT33_1_46000,32.4246,93.4542
OUT35_1_46500,35.2101,96.1231
OUT40_1_43000,40.2877,111.749
OUT39_1_42500,39.1617,115.315
OUT30_1_48000,29.5981,95.5205
OUT31_1_48000,30.5686,87.9417
OUT36_1_43500,35.8066,108.287
OUT37_1_42500,37.338,113.37
OUT32_1_49000,32.1956,85.94
OUT34_1_45000,33.169,94.8206
OUT33_1_46500,32.5027,94.0073
OUT38_1_44500,38.7783,112.681
OUT35_1_47000,35.3637,96.163
OUT40_1_43500,40.3204,112.226
OUT31_1_48500,30.4946,88.3567
OUT39_1_43000,39.3148,114.563
OUT36_1_44000,35.8891,108.09
OUT33_1_47000,32.5579,94.4051
OUT37_1_43000,37.5926,112.968
OUT30_1_48500,29.7244,96.9235
OUT32_1_49500,32.2568,87.0905
OUT34_1_45500,33.1534,94.523
OUT38_1_45000,38.7304,111.358
OUT35_1_47500,35.4268,96.0816
OUT31_1_49000,30.4844,87.424
OUT39_1_43500,39.5056,114.704
OUT40_1_44000,40.3527,113.106
OUT33_1_47500,32.6017,93.3607
OUT37_1_43500,37.7586,112.369
OUT32_1_50000,32.3146,86.7437
OUT30_1_49000,29.8516,99.17
OUT31_1_49500,30.6048,86.4863
OUT34_1_46000,33.1154,94.6445
OUT38_1_45500,38.6673,111.386
OUT36_1_44500,35.9915,108.54
OUT35_1_48000,35.4665,94.552
OUT33_1_48000,32.6448,92.808
OUT37_1_44000,37.9413,112.903
OUT30_1_49500,30.0644,101.31
OUT31_1_50000,30.6534,86.4764
OUT39_1_44000,39.6884,115.282
OUT40_1_44500,40.3965,113.81
OUT34_1_46500,33.1643,95.1263
OUT38_1_46000,38.5477,111.258
OUT32_1_50500,32.351,86.1415
OUT36_1_45000,36.1124,107.041
OUT35_1_48500,35.5372,94.5424
OUT37_1_44500,38.0647,112.608
OUT30_1_50000,30.2982,102.806
OUT31_1_50500,30.6284,86.8264
OUT33_1_48500,32.6493,92.6599
OUT40_1_45000,40.4091,114.453
OUT38_1_46500,38.4341,109.91
OUT34_1_47000,33.2436,95.7015
OUT39_1_44500,39.8688,116.219
OUT32_1_51000,32.3422,85.6472
OUT37_1_45000,38.1327,112.056
OUT36_1_45500,36.2448,105.888
OUT30_1_50500,30.4516,104.413
OUT35_1_49000,35.6435,94.53
OUT31_1_51000,30.6658,88.721
OUT40_1_45500,40.3718,114.984
OUT33_1_49000,32.6318,92.6156
OUT34_1_47500,33.3348,94.8661
OUT39_1_45000,39.9942,117.028
OUT37_1_45500,38.225,111.474
OUT32_1_51500,32.3027,85.3759
OUT38_1_47000,38.3329,109.879
